Utility ID,Generator ID
Many,1
Many,1
Many,1
Many,1
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
Many,0
Many,0
Many,0
Many,0
Many,0
Many,0
Many,0
Many,0
Many,0
Many,0
Many,0
Many,0
Many,200
Many,200
Many,200
Many,200
Many,200
Many,200
Many,200
Many,200
Many,200
Many,200
Many,200
Many,200
5,CT
5,CT
5,CT
5,CT
5,CT
5,CT
5,CT
5,CT
5,CT
5,CT
5,CT
5,CT
4,OTCW
4,OTCW
4,OTCW
4,OTCW
4,OTCW
4,OTCW
4,OTCW
4,OTCW
4,OTCW
4,OTCW
4,OTCW
4,OTCW
1,1
1,1
1,1
Many,A
Many,A
Many,A
Many,A
Many,A
Many,A
Many,A
Many,A
Many,A
Many,A
Many,A
Many,A
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,CW3
3,CW3
3,CW3
3,CW3
3,CW3
3,CW3
3,CW3
3,CW3
3,CW3
3,CW3
3,CW3
3,CW3
Many,CW12
Many,CW12
Many,CW12
Many,CW12
Many,CW12
Many,CW12
Many,CW12
Many,CW12
Many,CW12
Many,CW12
Many,CW12
Many,CW12
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,ACC1
Many,ACC1
Many,ACC1
Many,ACC1
Many,ACC1
Many,ACC1
Many,ACC1
Many,ACC1
Many,ACC1
Many,ACC1
Many,ACC1
Many,ACC1
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
1,NSS1
1,NSS1
1,NSS1
1,NSS1
1,NSS1
1,NSS1
1,NSS1
1,NSS1
1,NSS1
1,NSS1
1,NSS1
1,NSS1
2,NSS2
2,NSS2
2,NSS2
2,NSS2
2,NSS2
2,NSS2
2,NSS2
2,NSS2
2,NSS2
2,NSS2
2,NSS2
2,NSS2
Many,COOL7
Many,COOL7
Many,COOL7
Many,COOL7
Many,COOL7
Many,COOL7
Many,COOL7
Many,COOL7
Many,COOL7
Many,COOL7
Many,COOL7
Many,COOL7
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
1,051C
1,051C
1,051C
1,051C
1,051C
1,051C
1,051C
1,051C
1,051C
1,051C
1,051C
1,051C
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST2,2
ST2,2
ST2,2
ST2,2
ST2,2
ST2,2
ST2,2
ST2,2
ST2,2
ST2,2
ST2,2
ST2,2
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
ST1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
1,U1
1,U1
1,U1
1,U1
1,U1
1,U1
1,U1
1,U1
1,U1
1,U1
1,U1
1,U1
2,U2
2,U2
2,U2
2,U2
2,U2
2,U2
2,U2
2,U2
2,U2
2,U2
2,U2
2,U2
ST5,5
ST5,5
ST5,5
ST5,5
ST5,5
ST5,5
ST5,5
ST5,5
ST5,5
ST5,5
ST5,5
ST5,5
ST6,6
ST6,6
ST6,6
ST6,6
ST6,6
ST6,6
ST6,6
ST6,6
ST6,6
ST6,6
ST6,6
ST6,6
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
Many,7
Many,7
Many,7
Many,7
Many,7
Many,7
Many,7
Many,7
Many,7
Many,7
Many,7
Many,7
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
1,CS1
2,CS2
2,CS2
2,CS2
2,CS2
2,CS2
2,CS2
2,CS2
2,CS2
2,CS2
2,CS2
2,CS2
2,CS2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
5,5
5,5
5,5
5,5
5,5
6,6
6,6
6,6
6,6
6,6
7,7
7,7
7,7
7,7
7,7
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
1,BSCS
1,BSCS
1,BSCS
1,BSCS
1,BSCS
1,BSCS
1,BSCS
1,BSCS
1,BSCS
1,BSCS
1,BSCS
1,BSCS
8,8CT
8,8CT
8,8CT
8,8CT
8,8CT
8,8CT
8,8CT
8,8CT
8,8CT
8,8CT
8,8CT
8,8CT
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
4,4CT
4,4CT
4,4CT
4,4CT
4,4CT
4,4CT
4,4CT
4,4CT
4,4CT
4,4CT
4,4CT
4,4CT
5,5CT
5,5CT
5,5CT
5,5CT
5,5CT
5,5CT
5,5CT
5,5CT
5,5CT
5,5CT
5,5CT
5,5CT
6,6CT
6,6CT
6,6CT
6,6CT
6,6CT
6,6CT
6,6CT
6,6CT
6,6CT
6,6CT
6,6CT
6,6CT
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,CP
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
2,8002
2,8002
2,8002
2,8002
2,8002
2,8002
2,8002
2,8002
2,8002
2,8002
2,8002
2,8002
3,8003
3,8003
3,8003
3,8003
3,8003
3,8003
3,8003
3,8003
3,8003
3,8003
3,8003
3,8003
1,8001
1,8001
1,8001
1,8001
1,8001
1,8001
1,8001
1,8001
1,8001
1,8001
1,8001
1,8001
2,1402
2,1402
2,1402
2,1402
2,1402
2,1402
2,1402
2,1402
2,1402
2,1402
2,1402
2,1402
4,1404
4,1404
4,1404
4,1404
4,1404
4,1404
4,1404
4,1404
4,1404
4,1404
4,1404
4,1404
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,Many
1,Many
1,Many
1,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
FB1,1
FB1,1
FB1,1
FB1,1
FB1,1
FB1,1
FB1,1
FB1,1
FB1,1
FB1,1
FB1,1
FB1,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,10
Many,11
Many,11
Many,11
Many,11
Many,11
Many,11
Many,11
Many,11
Many,11
Many,11
Many,11
Many,11
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
Many,9
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
1,1CCW
1,1CCW
1,1CCW
1,1CCW
1,1CCW
1,1CCW
1,1CCW
1,1CCW
1,1CCW
1,1CCW
1,1CCW
1,1CCW
2,2CCW
2,2CCW
2,2CCW
2,2CCW
2,2CCW
2,2CCW
2,2CCW
2,2CCW
2,2CCW
2,2CCW
2,2CCW
2,2CCW
3,3CCW
3,3CCW
3,3CCW
3,3CCW
3,3CCW
3,3CCW
3,3CCW
3,3CCW
3,3CCW
3,3CCW
3,3CCW
3,3CCW
Many,MCM1
Many,MCM1
Many,MCM1
Many,MCM1
Many,MCM1
Many,MCM1
Many,MCM1
Many,MCM1
Many,MCM1
Many,MCM1
Many,MCM1
Many,MCM1
Many,URQ1
Many,URQ1
Many,URQ1
Many,URQ1
Many,URQ1
Many,URQ1
Many,URQ1
Many,URQ1
Many,URQ1
Many,URQ1
Many,URQ1
Many,URQ1
1,WAT1
1,WAT1
1,WAT1
1,WAT1
1,WAT1
1,WAT1
1,WAT1
1,WAT1
1,WAT1
1,WAT1
1,WAT1
1,WAT1
2,WAT2
2,WAT2
2,WAT2
2,WAT2
2,WAT2
2,WAT2
2,WAT2
2,WAT2
2,WAT2
2,WAT2
2,WAT2
2,WAT2
ST1,WIL1
ST1,WIL1
ST1,WIL1
ST1,WIL1
ST1,WIL1
ST1,WIL1
ST1,WIL1
ST1,WIL1
ST1,WIL1
ST1,WIL1
ST1,WIL1
ST1,WIL1
Many,COOLH
Many,COOLH
Many,COOLH
Many,COOLH
Many,COOLH
Many,COOLH
Many,COOLH
Many,COOLH
Many,COOLH
Many,COOLH
Many,COOLH
Many,COOLH
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,2
Many,2
Many,2
Many,2
Many,2
Many,2
Many,2
Many,2
Many,2
Many,2
Many,2
Many,2
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,7
Many,7
Many,7
Many,7
Many,7
Many,7
Many,7
Many,7
Many,7
Many,7
Many,7
Many,7
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,4
Many,CT5
Many,CT5
Many,CT5
Many,CT5
Many,CT5
Many,CT5
Many,CT5
Many,CT5
Many,CT5
Many,CT5
Many,CT5
Many,CT5
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,Many
5,Many
5,Many
5,Many
5,Many
5,Many
5,Many
5,Many
5,Many
5,Many
5,Many
5,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,C2
Many,C2
Many,C2
Many,C2
Many,C2
Many,C2
Many,C2
Many,C2
Many,C2
Many,C2
Many,C2
Many,C2
1,C1
1,C1
1,C1
1,C1
1,C1
1,C1
1,C1
1,C1
1,C1
1,C1
1,C1
1,C1
2,C2
2,C2
2,C2
2,C2
2,C2
2,C2
2,C2
2,C2
2,C2
2,C2
2,C2
2,C2
3,C3
3,C3
3,C3
3,C3
3,C3
3,C3
3,C3
3,C3
3,C3
3,C3
3,C3
3,C3
4,C4
4,C4
4,C4
4,C4
4,C4
4,C4
4,C4
4,C4
4,C4
4,C4
4,C4
4,C4
5,C5
5,C5
5,C5
5,C5
5,C5
5,C5
5,C5
5,C5
5,C5
5,C5
5,C5
5,C5
6,C6
6,C6
6,C6
6,C6
6,C6
6,C6
6,C6
6,C6
6,C6
6,C6
6,C6
6,C6
7,C7
7,C7
7,C7
7,C7
7,C7
7,C7
7,C7
7,C7
7,C7
7,C7
7,C7
7,C7
8,C8
8,C8
8,C8
8,C8
8,C8
8,C8
8,C8
8,C8
8,C8
8,C8
8,C8
8,C8
5,CW
5,CW
5,CW
5,CW
5,CW
5,CW
5,CW
5,CW
5,CW
5,CW
5,CW
5,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,CW
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
4,Many
4,Many
4,Many
4,Many
4,Many
4,Many
4,Many
4,Many
4,Many
4,Many
4,Many
4,Many
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
Many,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
1,CP1
1,CP1
1,CP1
1,CP1
1,CP1
1,CP1
1,CP1
1,CP1
1,CP1
1,CP1
1,CP1
1,CP1
2,CP2
2,CP2
2,CP2
2,CP2
2,CP2
2,CP2
2,CP2
2,CP2
2,CP2
2,CP2
2,CP2
2,CP2
3,CP3
3,CP3
3,CP3
3,CP3
3,CP3
3,CP3
3,CP3
3,CP3
3,CP3
3,CP3
3,CP3
3,CP3
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
5,5
5,5
5,5
5,5
5,5
6,6
6,6
6,6
6,6
6,6
Many,CW7
Many,CW7
Many,CW7
Many,CW7
Many,CW7
Many,CW7
Many,CW7
Many,CW7
Many,CW7
Many,CW7
Many,CW7
Many,CW7
Many,CW8
Many,CW8
Many,CW8
Many,CW8
Many,CW8
Many,CW8
Many,CW8
Many,CW8
Many,CW8
Many,CW8
Many,CW8
Many,CW8
Many,6
Many,6
Many,6
Many,6
Many,6
Many,6
Many,6
Many,6
Many,6
Many,6
Many,6
Many,6
1,CW1
1,CW1
1,CW1
1,CW1
1,CW1
1,CW1
1,CW1
1,CW1
1,CW1
1,CW1
1,CW1
1,CW1
2,CW2
2,CW2
2,CW2
2,CW2
2,CW2
2,CW2
2,CW2
2,CW2
2,CW2
2,CW2
2,CW2
2,CW2
3,3
3,3
3,3
3,3
3,3
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
2,Many
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
Many,Many
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
Many,2
Many,2
Many,2
Many,2
Many,2
Many,2
Many,2
Many,2
Many,2
Many,2
Many,2
Many,2
Many,CD10
Many,CD10
Many,CD10
Many,CD10
Many,CD10
Many,CD10
Many,CD10
Many,CD10
Many,CD10
Many,CD10
Many,CD10
Many,CD10
Many,CD20
Many,CD20
Many,CD20
Many,CD20
Many,CD20
Many,CD20
Many,CD20
Many,CD20
Many,CD20
Many,CD20
